user_id,item_id,rating
4393,W98,1.5
1102,W321,3.0
3731,W338,2.2
2473,W22,3.2
3816,W101,4.7
820,W360,1.0
2966,W400,4.0
4978,W473,2.1
4686,W63,3.1
2892,W459,3.2
4119,W490,3.7
1243,W48,1.6
2604,W192,3.3
3173,W407,3.2
4069,W471,4.9
2678,W467,4.0
4671,W357,4.3
2254,W353,4.4
1566,W443,3.2
3978,W319,4.7
2063,W241,4.3
1354,W23,4.0
977,W386,3.1
2935,W16,2.3
1609,W117,1.1
3414,W161,4.5
800,W29,4.0
1663,W56,3.2
3530,W143,4.3
4640,W110,2.8
1853,W143,2.8
4057,W104,4.9
592,W368,2.8
3753,W483,2.6
1935,W31,1.3
151,W111,2.4
1389,W115,4.0
2440,W296,3.2
4691,W170,4.6
2505,W414,4.5
2341,W378,1.1
1347,W42,2.8
804,W101,1.0
4377,W200,3.0
4205,W150,1.1
2498,W25,2.8
2360,W178,5.0
623,W297,2.9
3249,W24,3.2
3813,W295,1.4
1713,W140,2.0
177,W410,3.5
353,W344,4.7
4122,W54,3.9
3659,W363,2.8
1534,W310,1.3
4692,W449,1.6
740,W29,2.3
4319,W160,5.0
1924,W485,3.5
4738,W111,4.6
2238,W336,2.3
4723,W139,3.6
154,W65,2.6
3079,W276,2.3
95,W277,1.3
727,W423,1.8
2988,W432,2.5
2418,W200,1.7
93,W362,3.4
4037,W6,1.4
1092,W106,3.6
392,W443,4.4
2100,W169,1.0
77,W285,1.0
2277,W444,4.0
4056,W268,1.2
1914,W406,2.2
3928,W409,4.7
2786,W413,4.7
1012,W67,1.8
3870,W417,3.9
1249,W284,3.9
2756,W389,4.0
1421,W270,3.2
498,W268,2.3
3259,W62,2.8
2358,W83,4.8
2927,W490,2.0
1710,W118,1.4
2772,W199,1.9
1965,W373,4.1
3318,W453,3.5
2786,W212,3.6
4044,W272,4.9
1387,W394,2.3
1210,W194,4.1
930,W382,1.3
4301,W85,4.0
4759,W229,3.4
4267,W157,1.1
4826,W473,2.6
3329,W15,2.9
755,W387,2.9
215,W324,1.2
473,W463,1.4
4363,W183,4.6
3816,W106,3.6
1858,W436,4.4
3922,W380,4.6
2147,W44,1.0
397,W224,3.2
1728,W374,1.5
2557,W357,4.2
3104,W205,4.6
1648,W226,3.1
3066,W340,1.2
979,W228,2.5
595,W333,4.5
3326,W414,1.9
4079,W160,2.8
3771,W422,3.2
4979,W352,2.6
609,W305,3.1
2792,W229,1.0
4182,W52,4.0
2844,W238,2.6
4162,W258,2.9
621,W388,3.7
4476,W480,3.0
2672,W332,3.0
1422,W195,2.7
4739,W472,1.3
754,W435,1.1
3969,W232,1.9
2288,W167,1.9
1205,W6,1.1
3586,W203,2.3
1836,W328,1.1
4003,W282,3.0
4267,W243,3.9
4329,W191,4.9
1126,W325,2.2
585,W462,1.7
3666,W72,3.9
3903,W195,1.9
4129,W63,3.4
4245,W195,2.6
1586,W205,3.4
2417,W95,4.2
1570,W240,1.9
1788,W62,2.9
619,W45,2.5
609,W72,2.1
938,W215,3.4
2742,W457,3.0
2746,W80,3.7
4643,W360,3.9
3257,W256,3.8
4802,W216,1.4
4553,W189,3.7
3043,W352,1.7
1892,W482,3.8
2008,W223,3.3
2582,W280,4.2
2655,W200,3.2
898,W5,4.3
1688,W378,2.7
4000,W103,1.1
2219,W323,3.5
2825,W287,3.7
314,W460,4.9
3358,W326,4.6
3063,W92,4.6
2440,W178,1.8
2344,W264,2.7
3093,W94,4.8
4495,W452,1.4
1111,W60,4.0
1644,W456,1.4
4171,W120,3.6
2680,W433,3.1
255,W454,3.2
1554,W92,3.7
3645,W245,4.1
320,W408,1.8
1734,W357,2.1
2458,W182,2.8
4229,W184,1.9
89,W77,3.6
609,W183,4.0
310,W494,3.3
3558,W496,4.1
3428,W224,3.0
3898,W35,1.4
4264,W308,3.6
1663,W89,4.5
652,W473,4.8
1524,W177,4.8
11,W70,3.5
2977,W221,2.1
4475,W453,1.8
1100,W377,2.7
2897,W262,3.3
641,W245,1.7
3260,W228,1.6
1579,W48,3.3
1713,W479,3.0
4926,W282,3.0
4266,W379,4.9
272,W153,3.1
2140,W412,1.2
2106,W262,1.9
1707,W293,4.4
4338,W203,3.4
4290,W341,1.4
736,W346,3.0
3886,W340,1.4
3408,W442,1.0
3159,W159,2.7
4001,W484,4.6
3495,W133,1.6
4808,W351,1.9
1502,W169,2.1
490,W405,2.0
1535,W184,5.0
1556,W13,1.5
1743,W243,1.2
1283,W139,4.5
190,W336,1.2
4169,W386,4.7
3430,W103,4.3
1979,W250,3.2
3428,W496,3.9
1351,W420,1.2
600,W59,1.5
344,W2,2.5
2159,W327,3.4
3426,W278,2.2
359,W52,2.8
3855,W470,4.0
1108,W166,3.3
4245,W405,1.1
4257,W60,2.4
4341,W285,2.8
2473,W71,3.6
946,W397,3.7
3732,W256,2.1
1239,W168,2.5
3379,W343,4.6
3715,W219,3.1
1751,W244,2.0
4262,W15,1.7
4082,W168,2.5
4073,W292,4.7
3391,W481,3.9
3452,W440,4.0
2699,W42,1.8
1238,W440,1.9
3329,W8,3.6
1191,W224,2.3
3035,W179,4.7
2878,W357,4.1
344,W207,4.5
4099,W15,1.4
2582,W349,4.5
1387,W6,1.2
4895,W384,4.8
935,W29,3.8
1849,W15,2.4
2677,W278,4.4
738,W229,2.9
4245,W344,4.2
4285,W240,3.9
1871,W347,5.0
2459,W146,1.9
3942,W324,2.1
3628,W361,2.7
1954,W160,1.9
1062,W319,1.5
2424,W11,3.2
4259,W445,2.7
3653,W479,1.1
1218,W291,3.8
4233,W134,2.8
414,W380,2.9
1377,W385,2.3
3091,W166,4.0
4135,W266,3.6
3657,W317,3.5
245,W139,1.9
4301,W448,3.0
55,W212,2.5
366,W480,1.6
3494,W252,1.4
843,W445,2.7
2852,W437,4.4
3102,W216,2.3
342,W414,2.8
1974,W415,2.4
977,W453,5.0
2202,W149,2.6
1017,W304,1.6
1221,W267,2.1
2717,W361,4.8
3083,W51,3.9
1100,W39,2.7
523,W352,2.5
4827,W500,3.9
4980,W188,1.4
1141,W260,3.6
2906,W209,4.5
523,W396,2.4
4409,W455,3.7
3056,W151,1.9
1398,W262,2.2
1046,W329,2.1
2999,W73,4.5
3988,W111,2.2
4168,W368,1.5
1337,W263,1.8
3174,W226,2.8
2923,W379,3.6
2138,W339,2.6
823,W317,4.9
1588,W65,4.6
3606,W46,4.2
764,W131,1.6
4637,W102,4.2
3084,W360,4.0
2761,W231,2.3
4596,W440,2.0
4282,W352,1.5
3879,W477,2.6
1279,W153,1.2
2330,W482,4.9
2656,W75,3.0
263,W464,4.3
4344,W273,3.1
2876,W5,4.9
4669,W262,4.1
3129,W414,2.7
685,W494,1.0
395,W290,3.2
2375,W332,3.6
3212,W72,3.4
3653,W432,3.0
806,W263,1.7
1673,W6,4.3
2871,W470,3.6
297,W275,4.7
930,W62,3.8
3959,W147,4.1
661,W422,4.0
2634,W458,4.1
2031,W490,1.3
1751,W197,3.8
4339,W261,2.4
4912,W317,3.0
3644,W2,1.4
3021,W15,2.5
3275,W266,2.6
1323,W467,1.7
4871,W103,1.4
1375,W344,1.9
4516,W474,2.0
4984,W322,3.5
207,W330,2.7
3975,W274,2.3
2382,W396,1.3
4782,W109,4.8
4479,W309,2.6
1321,W358,3.0
2016,W286,3.2
116,W447,1.3
1664,W347,4.5
733,W473,1.1
319,W433,1.2
2934,W241,4.2
3930,W241,2.4
2779,W433,4.6
704,W309,1.1
4356,W488,3.6
3041,W326,4.6
3293,W50,2.2
1548,W300,2.7
230,W74,1.1
424,W234,3.7
1609,W410,1.1
1079,W251,3.2
3299,W323,3.1
3793,W52,2.2
3529,W471,2.9
208,W149,3.2
2923,W422,2.0
3212,W364,1.9
552,W319,4.5
1977,W15,1.4
3605,W2,1.0
3053,W362,4.5
2785,W63,2.1
4654,W458,3.0
917,W398,4.4
2263,W214,1.2
3242,W256,3.5
174,W88,2.1
230,W31,3.9
4719,W268,1.1
1491,W107,3.3
4747,W362,1.9
706,W500,4.7
1972,W117,3.9
4424,W85,2.4
4391,W497,4.6
526,W173,1.3
3727,W200,3.3
2968,W274,1.8
2184,W86,1.7
1181,W65,4.7
1453,W377,3.4
3605,W456,2.1
4492,W452,4.8
2370,W313,4.9
58,W270,2.4
4589,W463,2.3
2342,W222,1.0
2418,W356,3.2
1522,W178,4.2
3915,W233,2.1
3772,W82,2.4
4136,W82,4.0
469,W334,3.1
1625,W235,2.5
4485,W64,3.7
4300,W368,4.8
2543,W72,2.0
3583,W456,1.3
397,W147,3.0
1881,W57,1.6
1647,W259,1.9
421,W390,4.8
731,W278,3.5
942,W474,4.5
1422,W280,2.3
1163,W459,4.0
3589,W134,3.6
105,W160,1.7
965,W245,4.6
785,W392,4.9
1444,W62,2.5
384,W129,3.2
544,W108,3.1
3450,W101,4.0
2104,W314,4.2
1818,W317,2.8
2543,W286,3.9
850,W451,4.6
607,W177,1.7
1063,W164,2.0
4319,W139,5.0
4620,W111,5.0
4327,W346,1.0
1349,W239,2.1
425,W279,2.1
174,W474,4.6
3356,W300,4.1
400,W216,1.4
4340,W290,3.8
1177,W354,2.0
1264,W380,1.6
2846,W11,1.8
658,W19,4.8
3837,W97,4.0
1677,W361,3.3
1963,W496,3.0
3547,W71,1.8
3662,W219,2.5
4482,W182,3.3
4845,W343,4.6
411,W415,3.0
1334,W451,1.3
4409,W333,4.2
2484,W7,1.6
3633,W358,3.0
461,W203,4.4
908,W339,4.8
619,W132,1.2
2828,W21,3.9
3319,W128,4.0
2576,W364,3.7
53,W469,3.1
1766,W345,4.3
1879,W135,4.9
2762,W289,2.5
2005,W283,3.0
1198,W461,1.4
3015,W245,4.8
2080,W434,3.7
3321,W181,4.7
3022,W49,1.5
2637,W166,3.1
1785,W99,2.4
498,W122,4.3
1610,W412,2.1
2771,W58,2.9
3633,W400,4.3
449,W247,1.9
3509,W339,3.9
3221,W192,4.9
4835,W143,4.7
3178,W235,2.1
45,W174,3.1
231,W169,4.9
451,W455,2.2
2049,W416,3.9
2003,W15,1.2
725,W498,3.0
534,W19,2.4
871,W458,3.2
2320,W81,4.4
2175,W4,2.9
2847,W215,3.8
983,W283,3.5
3806,W41,1.2
341,W161,3.4
1884,W397,5.0
2249,W56,4.5
4951,W228,2.9
2778,W76,3.0
2565,W105,3.2
3859,W86,4.0
3338,W248,2.3
3760,W318,4.7
1266,W69,3.7
4729,W499,4.1
3839,W211,1.6
3447,W289,1.7
4530,W402,1.3
1959,W341,1.3
4182,W402,3.1
2952,W216,3.4
1541,W245,1.8
1898,W118,4.1
1824,W130,2.6
1646,W336,3.0
3828,W402,4.5
3975,W286,3.3
612,W439,3.6
3986,W425,4.0
2335,W189,3.9
3780,W141,1.8
3784,W500,2.2
1681,W433,3.2
799,W354,3.0
1878,W447,1.1
777,W382,1.8
2829,W380,2.0
1758,W104,1.2
3665,W283,2.3
1674,W101,3.3
3107,W418,3.4
4908,W52,3.6
2808,W369,2.7
4768,W122,3.2
1488,W359,2.0
2010,W168,2.9
3141,W49,1.4
577,W159,2.9
2560,W103,4.6
4698,W311,3.2
2350,W358,4.9
3650,W499,3.0
3759,W89,1.3
4076,W450,2.4
1859,W358,2.6
1484,W98,2.2
1206,W389,4.4
475,W437,1.5
1711,W357,2.7
3306,W250,2.2
4671,W12,1.2
4007,W242,3.8
920,W16,3.6
3599,W159,2.1
1057,W271,3.6
2874,W383,3.0
4699,W212,1.3
152,W491,4.6
746,W251,2.3
418,W468,4.2
1975,W427,4.3
2086,W297,2.0
296,W370,2.3
417,W265,2.8
1181,W421,3.4
2513,W216,2.9
2172,W68,5.0
2255,W500,2.7
4613,W66,1.7
3752,W106,2.2
1799,W42,3.3
2645,W328,2.0
1791,W15,3.8
4141,W99,4.3
60,W344,3.6
3630,W310,1.9
536,W39,1.4
767,W363,1.6
3588,W14,3.4
4487,W95,4.8
551,W143,3.5
598,W288,3.3
1548,W218,3.7
868,W404,4.1
4042,W127,4.6
746,W316,3.3
2562,W158,3.4
1747,W442,3.4
1327,W131,1.7
4046,W218,2.3
783,W51,3.9
3854,W68,4.8
2489,W306,4.2
2960,W498,1.6
2259,W2,4.7
3838,W496,2.9
2292,W197,1.7
145,W357,1.7
3678,W352,3.8
2106,W329,1.5
4352,W375,2.4
302,W249,3.1
3910,W143,3.8
27,W76,2.4
2892,W142,3.6
4177,W127,3.1
2827,W155,3.3
4269,W165,1.7
1176,W230,2.5
3298,W439,4.3
2943,W242,1.9
3795,W419,4.7
3320,W177,3.5
2193,W455,3.3
2740,W17,4.6
854,W42,4.4
4957,W157,1.2
1188,W149,4.3
2404,W275,3.4
231,W430,3.8
1976,W353,4.5
4996,W74,2.0
4595,W154,2.9
1432,W280,3.1
1452,W180,3.7
3668,W111,1.8
4465,W289,3.0
3185,W42,2.7
1936,W172,4.1
4704,W158,2.8
1348,W289,2.2
4477,W66,3.3
4144,W204,4.4
1846,W205,4.0
3950,W401,3.6
4836,W306,2.0
3247,W482,3.4
1953,W454,3.2
2407,W246,3.7
2098,W174,3.3
4132,W500,1.7
4490,W467,3.2
2358,W454,4.1
4878,W117,2.1
1534,W58,2.6
3982,W164,3.3
897,W364,4.3
3056,W163,3.5
1039,W232,3.6
726,W67,3.2
1827,W43,4.6
2228,W96,1.4
4804,W423,3.8
3381,W357,3.2
3351,W14,4.8
4336,W279,3.9
4947,W42,1.7
819,W282,1.3
910,W387,2.8
1283,W482,3.5
1568,W489,3.0
3359,W301,2.6
791,W243,2.9
4385,W170,1.7
3758,W143,4.7
2836,W377,4.0
2175,W453,1.0
3107,W34,1.6
1428,W59,3.8
2647,W363,3.7
923,W152,4.0
4175,W295,4.2
4147,W260,3.0
4325,W447,1.7
4326,W143,3.5
2625,W318,4.3
4266,W169,1.1
4377,W99,1.1
3879,W156,1.3
4073,W236,1.9
2787,W438,2.1
2026,W153,4.2
4348,W448,1.0
4167,W370,5.0
4711,W211,3.6
114,W466,3.1
3846,W174,3.9
4944,W5,1.1
4004,W209,4.9
202,W495,3.3
2344,W83,2.1
1881,W314,1.3
4686,W306,1.8
3843,W1,3.8
4064,W472,4.4
1424,W405,4.7
2965,W348,4.4
2650,W156,2.5
4421,W104,2.4
1169,W57,1.0
376,W22,1.6
3324,W114,1.2
3780,W402,4.7
456,W67,4.9
2950,W417,4.3
4041,W487,2.8
2394,W444,2.9
488,W206,2.8
11,W220,1.6
4528,W231,3.6
2522,W135,3.0
2303,W234,3.2
2918,W35,3.1
4964,W191,4.1
1916,W122,1.5
748,W485,2.0
1819,W100,3.2
2575,W160,4.8
4589,W306,4.5
3705,W203,4.2
3734,W334,2.3
4924,W17,3.1
4440,W222,1.7
4927,W17,3.8
592,W214,3.2
3938,W211,4.7
2411,W419,1.9
4688,W484,3.7
1163,W182,4.9
2588,W449,1.4
1202,W494,3.7
4147,W54,4.4
4736,W329,3.5
4817,W183,2.9
4571,W256,4.0
1580,W153,3.4
1792,W316,1.9
4250,W317,2.4
3118,W215,1.8
1744,W38,2.7
4635,W27,1.9
2418,W6,1.0
4775,W91,2.6
3474,W243,3.3
867,W323,1.7
731,W249,2.7
2489,W491,3.0
4199,W490,1.1
823,W498,3.3
4166,W326,4.5
1224,W281,1.7
720,W241,3.0
3476,W102,3.1
3069,W214,3.9
126,W37,1.3
1546,W182,2.6
1885,W277,2.4
883,W362,4.0
4217,W446,1.4
397,W163,3.0
1385,W33,1.9
1322,W207,1.1
3739,W301,1.8
3324,W346,4.8
1943,W289,2.7
3395,W400,4.3
1981,W85,1.2
2479,W440,3.2
503,W492,5.0
2073,W63,1.3
4176,W389,4.5
3489,W113,2.4
2251,W358,2.4
13,W104,4.8
3752,W90,1.5
2357,W2,4.1
4159,W354,3.1
3373,W397,2.6
691,W18,3.2
4424,W315,1.2
3041,W274,4.5
1651,W321,1.4
2310,W230,2.5
2439,W172,2.4
1476,W174,2.7
4821,W403,2.9
1595,W154,2.9
1426,W325,1.5
4551,W357,2.3
3591,W294,1.8
877,W383,3.1
3001,W367,1.8
3528,W219,1.4
907,W318,4.5
1834,W118,3.5
4605,W494,2.4
507,W468,2.9
2868,W139,1.8
567,W239,4.8
481,W442,1.5
1834,W490,2.2
756,W323,1.6
1519,W250,4.3
1407,W217,2.4
4046,W414,4.5
84,W244,2.5
2958,W437,3.3
2626,W278,1.3
4826,W197,2.2
1338,W171,1.0
3958,W257,1.7
952,W298,4.9
2038,W117,2.8
4676,W439,4.8
865,W28,4.5
3101,W128,1.0
4839,W433,3.6
3745,W458,2.3
3456,W415,2.7
4274,W242,2.0
1068,W281,1.4
3286,W56,1.7
2618,W315,1.2
4901,W92,2.3
4063,W21,1.6
2357,W118,2.1
1213,W275,2.8
4587,W188,2.8
2281,W207,2.1
1350,W214,1.4
1074,W395,3.4
2014,W172,1.6
4598,W122,3.5
137,W436,1.2
4959,W39,4.6
1038,W307,1.8
1652,W302,3.0
1266,W29,1.9
1079,W329,4.0
2526,W202,3.9
4768,W466,4.6
37,W299,1.5
1795,W119,4.9
2655,W187,1.0
2554,W222,1.6
266,W460,4.6
2165,W200,4.8
1914,W468,2.4
914,W402,3.0
3906,W37,4.0
451,W444,2.2
3972,W397,3.7
2989,W388,2.0
3234,W257,4.2
3110,W78,5.0
4836,W245,1.8
3966,W147,3.4
1342,W255,1.5
994,W66,1.2
2181,W242,2.3
457,W137,4.0
2498,W52,3.4
2984,W155,3.8
902,W476,4.3
2373,W405,3.4
4988,W442,4.5
1439,W322,4.7
2517,W250,1.2
3901,W331,2.9
4737,W103,3.9
1300,W268,4.9
1699,W381,2.8
4080,W104,3.4
4160,W91,4.1
4052,W407,4.1
837,W78,1.6
4226,W83,3.7
4381,W261,3.8
3704,W155,1.8
2063,W489,2.4
791,W350,4.7
4369,W491,3.9
3225,W56,2.1
4192,W292,1.1
4011,W236,4.5
1949,W44,5.0
3861,W455,1.4
4564,W4,3.8
97,W403,1.9
3738,W224,4.1
238,W51,3.9
4060,W91,1.1
782,W327,2.0
4049,W207,4.9
4242,W308,3.2
4588,W132,3.7
4882,W114,3.4
4755,W86,3.9
4908,W139,3.2
2799,W153,4.5
1050,W351,5.0
3913,W47,2.0
2460,W472,2.4
810,W346,1.9
3183,W380,2.7
212,W209,4.3
1616,W167,2.9
2517,W71,1.4
4363,W110,2.7
1977,W103,2.0
1180,W8,1.0
318,W41,1.0
4515,W308,4.6
1007,W432,4.8
1158,W368,2.0
2236,W14,3.8
2420,W89,2.4
2101,W404,1.0
1700,W138,1.2
2191,W240,4.1
573,W255,2.2
2013,W270,1.8
2312,W296,4.2
3516,W386,4.4
4159,W296,3.2
468,W161,3.9
3829,W147,2.1
1403,W284,4.1
485,W440,4.0
2689,W158,1.6
515,W82,3.5
3834,W397,1.0
324,W278,2.1
66,W427,2.2
4418,W465,2.3
2901,W247,3.7
2095,W236,4.1
4434,W51,1.2
3120,W427,4.7
2837,W293,1.0
4803,W90,3.8
2420,W390,3.0
3939,W123,1.3
4173,W236,2.4
4503,W309,1.3
2807,W50,5.0
4848,W450,1.2
2607,W113,2.4
3217,W257,2.7
2002,W3,3.4
4593,W482,4.2
1878,W167,3.8
1638,W474,2.0
1509,W391,4.8
1053,W130,1.5
3465,W76,3.8
3710,W53,2.4
645,W100,2.9
637,W153,3.9
826,W109,4.5
4797,W170,5.0
416,W106,1.3
2173,W494,2.2
281,W428,1.4
1937,W305,1.0
3209,W373,1.8
2264,W189,1.6
2283,W338,2.5
765,W476,3.0
1221,W364,1.7
1874,W25,2.3
531,W78,3.0
2225,W25,2.1
4034,W230,4.4
348,W332,4.4
3193,W311,1.3
219,W467,4.1
2050,W478,2.3
1973,W405,4.6
2683,W430,3.4
3877,W207,2.7
3486,W87,1.3
4215,W335,4.5
667,W351,3.6
4722,W449,4.2
783,W227,1.7
2363,W247,1.2
2619,W322,1.9
3631,W62,4.5
4740,W4,2.7
3543,W388,3.3
3213,W266,1.8
2105,W34,3.2
301,W279,1.1
1894,W160,4.2
3947,W389,1.6
3946,W283,2.7
859,W131,2.9
2681,W174,3.6
1598,W186,4.0
4986,W257,5.0
1172,W38,4.0
1824,W29,1.2
3432,W215,5.0
4349,W113,4.0
3749,W150,3.6
4903,W435,1.9
4090,W99,2.9
3130,W246,1.9
2134,W48,2.5
1341,W413,4.8
2809,W304,1.8
4730,W231,4.0
4979,W433,3.8
1408,W289,3.5
92,W91,4.5
3498,W186,1.5
2778,W19,3.3
1929,W374,3.5
2290,W379,2.0
1126,W148,2.9
3818,W193,3.9
1042,W169,1.8
3238,W40,4.7
1069,W304,2.3
2183,W289,3.0
1338,W466,1.7
894,W215,2.4
1985,W45,3.9
4550,W303,3.8
448,W479,1.7
4198,W221,4.6
1829,W439,4.0
3431,W348,4.2
1990,W406,3.2
4067,W293,3.5
2721,W304,3.1
4078,W142,2.5
1464,W180,2.5
3555,W407,3.9
8,W313,1.6
2801,W389,3.1
1353,W132,1.1
324,W189,4.6
3584,W146,4.3
996,W253,4.2
4512,W491,3.5
4580,W10,1.9
3837,W85,4.4
1567,W465,4.4
1972,W373,2.9
842,W227,2.4
2436,W258,1.7
3217,W114,2.2
2808,W352,1.7
1436,W402,1.9
2907,W330,3.2
4798,W474,1.6
3933,W322,4.9
4228,W467,4.1
1112,W147,1.6
4556,W409,2.7
576,W403,3.8
313,W405,2.0
4853,W94,4.3
3045,W208,4.1
147,W315,3.9
3564,W456,4.2
2763,W293,1.6
1687,W483,1.8
3786,W222,2.4
1243,W350,3.9
4965,W137,4.9
1067,W133,3.3
3799,W429,4.8
4550,W282,1.1
1273,W62,1.1
4739,W331,2.4
2086,W216,3.6
4744,W111,4.3
418,W216,4.0
2812,W332,3.0
2553,W217,1.7
2099,W373,1.3
4808,W40,2.7
1016,W2,1.5
2952,W82,1.4
3111,W11,2.3
1918,W36,3.0
4944,W149,1.4
3340,W75,1.2
700,W210,1.6
642,W366,1.8
282,W409,3.2
1748,W249,2.3
4336,W205,1.9
1278,W279,3.1
4460,W271,2.2
4077,W237,2.4
4370,W52,3.9
4771,W379,1.1
3307,W101,1.6
1354,W213,3.3
2207,W278,3.2
1013,W184,3.2
313,W292,4.3
3082,W5,3.5
3849,W297,4.3
4670,W315,3.4
3504,W311,3.1
919,W36,3.5
1775,W138,2.9
2249,W398,3.9
583,W243,3.9
4403,W437,4.3
950,W236,1.5
3940,W95,3.5
2216,W38,4.8
725,W324,1.2
1424,W251,3.7
1861,W301,4.8
3994,W444,4.6
3933,W299,4.7
1848,W434,1.8
2149,W192,3.5
135,W199,1.0
3618,W400,2.4
4317,W492,2.0
3017,W9,2.6
2467,W79,4.2
3293,W471,2.8
4187,W52,3.2
4881,W110,4.6
4043,W151,3.0
4226,W63,1.4
1970,W177,3.8
1970,W327,2.9
1473,W2,1.0
3663,W351,5.0
2067,W44,4.7
2947,W351,3.1
3837,W135,4.9
201,W448,1.6
54,W357,2.9
543,W376,3.5
2183,W71,3.1
2680,W3,4.5
3431,W205,2.8
4612,W247,1.2
4079,W10,4.3
849,W404,3.7
873,W464,3.0
260,W275,3.5
3986,W205,4.0
522,W480,3.5
2872,W6,1.0
3734,W39,2.9
1301,W207,2.4
2164,W373,2.1
1234,W424,4.4
4127,W370,1.8
318,W102,2.4
3289,W144,4.7
2042,W158,5.0
899,W40,4.8
166,W340,2.3
4544,W157,2.8
3130,W104,3.9
4158,W318,2.4
2925,W177,4.7
2408,W321,2.0
3900,W13,3.5
616,W96,3.1
3700,W435,4.5
2346,W320,1.2
3912,W445,2.5
35,W77,3.7
4463,W364,3.3
4636,W138,3.6
2782,W432,3.5
3032,W456,4.3
730,W93,4.4
3677,W423,3.3
3450,W432,3.0
2299,W139,3.8
41,W293,3.9
4955,W398,1.3
2496,W230,1.4
2616,W247,2.9
2043,W384,3.2
4615,W172,1.2
2509,W301,4.9
2851,W240,3.2
2542,W8,1.0
4162,W288,1.7
2033,W428,4.3
67,W248,1.2
176,W353,3.9
2082,W122,3.5
2690,W176,2.4
2760,W207,4.8
4715,W306,4.6
1597,W441,1.9
170,W225,3.8
4938,W308,1.6
1029,W321,3.1
4228,W444,3.1
1084,W95,1.5
1096,W208,4.4
606,W205,3.0
1988,W96,2.6
1749,W74,1.9
44,W38,2.1
2831,W162,1.2
305,W302,1.2
1460,W485,3.5
1346,W193,3.8
3770,W463,2.2
3789,W420,1.2
481,W41,1.8
524,W248,2.3
1662,W183,1.4
4886,W448,1.5
409,W476,4.7
1312,W269,1.5
2625,W149,3.3
4210,W29,2.8
704,W39,3.3
188,W35,1.1
264,W377,1.9
2947,W452,2.9
234,W115,3.0
300,W168,2.9
2614,W467,3.9
3729,W47,1.5
1211,W131,4.4
916,W269,1.0
3731,W214,4.4
4179,W399,1.2
2988,W180,1.7
327,W230,4.3
3203,W210,4.8
642,W159,1.7
1606,W281,4.5
1103,W343,1.3
1594,W404,2.7
4559,W387,3.8
1415,W139,2.4
2308,W267,2.6
2604,W482,1.7
4995,W143,1.5
3278,W175,3.9
777,W134,2.8
3764,W67,3.6
4441,W96,1.6
738,W107,2.7
771,W356,4.5
287,W424,4.9
2048,W268,3.6
1894,W432,4.6
4371,W384,3.6
1147,W18,2.5
2775,W261,2.9
2449,W137,4.0
665,W420,2.6
2155,W54,1.8
4346,W154,2.5
4584,W110,3.7
1060,W450,4.9
2117,W91,2.6
1223,W19,1.9
2651,W288,3.2
2832,W133,2.6
3433,W46,2.4
781,W8,3.6
2943,W264,4.1
2452,W121,1.8
1833,W214,2.6
1280,W303,3.8
1437,W176,4.2
485,W330,4.5
1199,W485,4.2
318,W197,2.6
423,W289,2.2
867,W428,4.8
2381,W456,3.3
2160,W173,1.5
3016,W174,1.4
1050,W379,2.2
4986,W202,3.3
2476,W341,4.6
4661,W129,3.7
20,W299,2.9
1104,W411,3.8
3391,W383,4.1
2378,W469,2.8
2710,W226,1.4
2570,W274,2.6
840,W493,1.8
1498,W226,4.9
4655,W211,3.0
1038,W78,2.4
3895,W334,1.1
4910,W375,3.0
537,W5,2.2
2047,W177,3.4
1503,W22,2.9
1592,W171,1.2
4091,W4,2.2
2532,W106,2.6
4096,W49,4.4
3591,W334,2.3
3966,W84,1.1
2666,W32,4.0
4224,W475,2.9
418,W454,1.7
859,W452,2.7
1795,W428,4.3
2554,W484,1.4
2098,W123,1.0
2851,W490,4.4
4302,W12,4.2
4309,W394,2.8
3166,W480,1.1
4684,W15,3.9
3412,W212,4.3
2923,W129,4.4
515,W121,2.1
2332,W275,4.7
2199,W284,2.7
152,W233,3.9
800,W273,1.5
2124,W241,3.9
2779,W206,1.6
1787,W212,1.9
2767,W416,1.7
3077,W396,1.6
1554,W97,3.3
108,W458,2.4
4169,W263,2.2
1732,W295,2.8
732,W278,4.9
3474,W434,4.3
994,W393,4.7
41,W105,1.3
2242,W54,2.9
3847,W254,4.0
1330,W167,3.9
4437,W183,4.8
4681,W243,3.2
1914,W315,3.3
681,W293,3.3
223,W56,3.7
4336,W28,2.4
4617,W198,4.1
1726,W395,2.2
3659,W318,1.4
273,W397,5.0
2968,W488,4.7
128,W120,1.3
1552,W199,1.1
3937,W445,4.3
745,W215,3.9
1402,W319,4.4
4236,W12,2.0
1545,W281,2.2
2903,W117,4.5
742,W437,3.8
44,W486,2.8
2139,W234,2.7
3922,W204,2.7
976,W10,2.8
836,W236,1.5
16,W487,3.5
43,W85,1.9
2055,W417,3.9
887,W404,2.1
2972,W24,4.9
913,W8,4.4
3463,W115,4.4
2274,W53,3.3
4457,W290,4.8
1018,W280,1.5
2080,W301,3.6
3262,W129,1.1
2441,W94,4.5
4435,W149,2.9
1133,W181,1.5
4209,W420,3.5
3673,W77,4.7
4613,W428,1.4
3852,W133,1.8
4034,W210,2.7
4058,W382,4.5
1985,W176,3.3
3721,W103,4.3
4884,W334,4.5
4857,W39,1.1
