user_id,age,gender,height_cm,weight_kg,goal,experience_level
2712,42,Female,157.6500694586096,65.38775667395774,cardio,beginner
2713,53,Male,155.14568838923492,59.45513460876734,cardio,beginner
2714,39,Male,169.73011875802933,87.36182403881597,weight_loss,advanced
2715,41,Male,169.52662786549777,93.5685332332322,weight_loss,advanced
2716,57,Female,166.57104563612856,62.723016965059735,weight_loss,advanced
2717,24,Male,173.66091646989668,68.29323900605874,muscle_gain,beginner
2718,27,Female,157.69628519493924,53.88818237286397,muscle_gain,advanced
2719,65,Male,176.81875659151518,60.403205678993984,cardio,beginner
2720,30,Male,159.80640320524543,82.5764196006736,cardio,intermediate
2721,16,Male,159.58353999350817,85.66261628346035,muscle_gain,advanced
2722,71,Female,166.9671230829586,79.2004238856196,cardio,beginner
2723,41,Male,162.45698080899987,67.24953510485368,cardio,advanced
2724,58,Male,172.7543418343404,69.62768002781195,weight_loss,advanced
2725,63,Male,162.12229898539212,103.70027685356294,cardio,beginner
2726,69,Male,159.89126640434816,72.42927488738745,cardio,intermediate
2727,42,Male,164.04767957729183,61.718066180126335,weight_loss,advanced
2728,29,Female,156.56655837501899,86.13510533138465,cardio,beginner
2729,67,Female,158.02730833921663,67.54716385301879,cardio,intermediate
2730,39,Female,181.9812748022202,68.01177726192178,muscle_gain,beginner
2731,50,Female,155.82120900313308,50.81256651327476,cardio,advanced
2732,38,Female,169.32426834042846,72.10427610651607,cardio,intermediate
2733,63,Female,186.0031611666454,80.71995006754167,cardio,advanced
2734,71,Female,168.17321880684608,92.77435646028364,cardio,intermediate
2735,53,Female,153.85579146842778,69.79245361685088,cardio,advanced
2736,64,Female,161.35298873370095,84.73798449653194,muscle_gain,beginner
2737,68,Male,160.90488767717628,68.49190810635994,cardio,intermediate
2738,32,Male,158.62475585536833,82.81036534400056,muscle_gain,beginner
2739,68,Female,161.0459938660812,46.090185669844765,muscle_gain,beginner
2740,48,Female,176.4852948528628,74.69142502182369,cardio,intermediate
2741,64,Male,170.9573411366374,60.0622781245762,weight_loss,advanced
2742,64,Male,162.62386811866003,48.96433606644368,cardio,advanced
2743,67,Female,159.93972992021008,60.50662065898338,weight_loss,advanced
2744,59,Male,163.56783033286538,48.626154310230234,weight_loss,advanced
2745,47,Female,188.00163373734375,84.5869612672935,muscle_gain,beginner
2746,27,Female,171.6801217974841,98.18171058624591,weight_loss,intermediate
2747,31,Male,165.13423120723837,92.66932193269542,cardio,intermediate
2748,29,Male,172.57641706810222,61.26476013018295,muscle_gain,beginner
2749,46,Male,154.85360351710293,75.3186522266103,cardio,intermediate
2750,63,Male,161.34161882881506,58.27201388661884,cardio,intermediate
2751,57,Female,174.98270109578527,75.5072910131652,weight_loss,intermediate
2752,20,Male,169.44086883713987,68.61797580842095,weight_loss,intermediate
2753,20,Male,157.45141583241937,45.547313011099725,cardio,advanced
2754,64,Female,163.871500579321,50.36576281303149,muscle_gain,intermediate
2755,31,Female,166.78889741044355,40.0,cardio,advanced
2756,36,Female,160.899584999217,85.17958174298995,muscle_gain,beginner
2757,51,Male,157.66638789243996,68.587500984946,cardio,beginner
2758,22,Male,170.04347389917567,40.0,weight_loss,advanced
2759,63,Male,147.93147831844632,73.82115029755836,cardio,intermediate
2760,45,Male,160.61231111339367,64.27767634681337,muscle_gain,beginner
2761,56,Female,172.61381676465658,62.387193814778996,weight_loss,advanced
2762,32,Female,155.97532815484863,55.19052014540868,muscle_gain,intermediate
2763,16,Male,160.73936130860267,49.5113930228338,weight_loss,advanced
2764,33,Female,180.6661799580583,70.36582690761568,muscle_gain,beginner
2765,28,Female,183.2919249105698,40.130439275342425,weight_loss,beginner
2766,24,Male,162.86414535788018,80.04762048757368,muscle_gain,advanced
2767,34,Female,166.40268532641804,61.554494368315865,weight_loss,advanced
2768,40,Female,165.21176250048248,72.32547700994915,muscle_gain,intermediate
2769,24,Female,174.36110533734646,94.16392044482998,cardio,intermediate
2770,67,Female,142.5678698728594,73.18273160845777,weight_loss,beginner
2771,56,Female,158.40793499202312,80.7192593626297,weight_loss,advanced
2772,44,Female,189.43081505541306,70.62661937394027,cardio,intermediate
2773,28,Male,156.3051700664133,70.8616570778609,muscle_gain,intermediate
2774,51,Male,158.39061397931198,40.0,weight_loss,advanced
2775,64,Female,168.32098145694852,82.95019104410994,weight_loss,advanced
2776,70,Female,191.39191827433356,44.200866449938545,cardio,advanced
2777,56,Female,165.0196792368579,60.14889646502415,cardio,beginner
2778,69,Male,178.85897703520394,51.15323337302689,cardio,intermediate
2779,15,Female,180.22415735498416,81.55333781004045,muscle_gain,advanced
2780,39,Male,164.3964631782485,78.06892057423266,weight_loss,advanced
2781,48,Female,167.4364963366737,68.79225847967722,cardio,intermediate
2782,74,Male,177.5905165244092,81.13390189702302,muscle_gain,intermediate
2783,62,Female,169.54048361327037,93.61249058009491,weight_loss,beginner
2784,55,Male,157.8397218000702,85.44032604436451,weight_loss,intermediate
2785,73,Male,156.12429217588624,70.71378534470857,weight_loss,advanced
2786,41,Male,163.06084009088443,42.560644435127905,weight_loss,advanced
2787,65,Male,167.0632647643491,65.8525887015912,muscle_gain,beginner
2788,67,Male,161.6251846384484,65.71760844943962,cardio,intermediate
2789,17,Female,165.61521303930252,90.98228100637012,weight_loss,beginner
2790,40,Female,150.83663792334136,94.05449649405926,cardio,intermediate
2791,28,Male,165.89205338771364,56.820725327069134,weight_loss,intermediate
2792,52,Male,156.2220878359351,100.68044362781632,cardio,intermediate
2793,16,Female,174.598025048564,75.57052243831524,weight_loss,advanced
2794,72,Male,163.21197702183315,46.99986326603224,muscle_gain,advanced
2795,70,Female,171.4039273143899,89.15437594635236,weight_loss,intermediate
2796,34,Female,161.9887512962882,53.22816212664502,muscle_gain,intermediate
2797,16,Male,160.26230332012915,65.01421963984717,weight_loss,advanced
2798,57,Female,161.9255295333019,74.4478712952056,muscle_gain,advanced
2799,15,Male,153.91413438845754,74.04420787615335,cardio,beginner
2800,58,Female,182.10865573476275,81.10966859238218,weight_loss,advanced
2801,45,Female,144.49621787155084,82.18147423684968,muscle_gain,advanced
2802,65,Male,152.25158198954304,57.60041418865887,cardio,beginner
2803,26,Female,166.41823745162964,88.90207427255172,cardio,advanced
2804,31,Female,170.73765312510673,68.79187273652329,muscle_gain,beginner
2805,74,Male,154.41203578436915,77.89524927400716,muscle_gain,advanced
2806,46,Male,161.79766688367977,77.96626046751837,weight_loss,beginner
2807,70,Female,167.86469768391706,53.14236551116681,cardio,advanced
2808,73,Male,171.3833189978604,83.53109419865191,weight_loss,beginner
2809,56,Male,164.05071829390263,105.81528248390097,muscle_gain,advanced
2810,36,Male,160.35482679359603,92.14868342452468,muscle_gain,beginner
2811,25,Male,158.4272451960988,58.25682168315679,weight_loss,intermediate
2812,54,Female,176.1312236516832,61.36794986241829,weight_loss,intermediate
2813,24,Female,157.94432899888244,62.81070544604597,cardio,beginner
2814,19,Male,168.97571726859834,82.60092930514375,weight_loss,intermediate
2815,51,Female,151.05639127129498,86.0874759563762,weight_loss,advanced
2816,43,Female,165.88278610589825,82.89268806515096,muscle_gain,beginner
2817,35,Male,146.60670288755114,72.79039695309275,muscle_gain,beginner
2818,21,Male,162.41106913780982,57.29925133829413,muscle_gain,intermediate
2819,36,Female,171.23793392395038,79.78778903399922,weight_loss,advanced
2820,71,Female,180.97869786939714,63.847844328396405,muscle_gain,intermediate
2821,66,Female,149.29925656604186,75.55455625716165,muscle_gain,beginner
2822,59,Female,159.8383065984813,70.4034000738527,weight_loss,beginner
2823,46,Male,165.27975305542506,70.8220737241694,weight_loss,advanced
2824,39,Female,159.39862191234283,52.933912082677985,cardio,beginner
2825,21,Male,155.8605570443422,67.92568154393186,muscle_gain,beginner
2826,30,Female,172.84844506989577,80.05992122498857,weight_loss,intermediate
2827,48,Female,162.02149065538407,71.0570640680427,weight_loss,beginner
2828,42,Female,181.80479330627594,44.55488312156997,muscle_gain,beginner
2829,72,Female,145.1496103823336,92.77234220649608,cardio,beginner
2830,48,Female,156.66467874490007,63.4474516262517,cardio,intermediate
2831,34,Female,171.84307518496712,71.91267324762715,weight_loss,intermediate
2832,44,Female,160.03774623473802,68.0419870851888,muscle_gain,advanced
2833,23,Male,166.58900094777118,76.86779272298992,muscle_gain,intermediate
2834,55,Female,174.54770748720904,46.66315945525386,cardio,beginner
2835,68,Female,175.19394609298328,64.1916954704941,weight_loss,advanced
2836,21,Male,173.81533748729993,59.690233611475925,weight_loss,beginner
2837,34,Female,179.17243345974674,68.52536342835829,cardio,beginner
2838,60,Female,168.06784954486798,64.80506375650808,weight_loss,advanced
2839,59,Male,161.93436575363498,80.6967650533463,weight_loss,advanced
2840,58,Female,183.21201336702626,87.31328856911436,muscle_gain,intermediate
2841,63,Male,161.56707029429725,40.0,muscle_gain,advanced
2842,15,Female,173.0304553185515,53.23935373166893,cardio,beginner
2843,22,Female,164.33598704235766,95.10048800692948,weight_loss,intermediate
2844,45,Female,165.97386028173466,50.33382090756832,cardio,beginner
2845,55,Female,146.33061189979895,68.55475956074764,muscle_gain,intermediate
2846,73,Female,152.00322992394035,63.5267681202737,cardio,beginner
2847,61,Female,167.3618028996793,52.99127438353496,cardio,beginner
2848,52,Female,165.8784617050058,61.033461640633234,weight_loss,intermediate
2849,64,Male,168.6727202875752,58.04905275696973,weight_loss,advanced
2850,64,Male,157.4383322619531,59.323709995978426,cardio,beginner
2851,55,Male,140.0,69.94562979375196,weight_loss,intermediate
2852,48,Female,164.16616278147814,57.41008727610722,weight_loss,beginner
2853,65,Male,166.39674366678278,64.32389706270118,weight_loss,intermediate
2854,27,Female,175.2634047488409,58.80638121210877,muscle_gain,intermediate
2855,34,Male,164.36158188649958,77.36376709761646,cardio,advanced
2856,48,Female,166.0112960800261,61.33828431542426,muscle_gain,intermediate
2857,48,Female,176.22587984235173,58.866848141141716,cardio,beginner
2858,16,Male,172.8293406304428,68.6446624226879,weight_loss,beginner
2859,23,Female,140.0,70.43568535612208,muscle_gain,advanced
2860,20,Male,159.16599689239047,75.54589642013565,muscle_gain,intermediate
2861,33,Male,159.8069421113893,72.55762415062982,weight_loss,intermediate
2862,41,Male,163.89890978647418,54.27280748456347,muscle_gain,advanced
2863,17,Male,178.26443274527628,64.91757992529259,weight_loss,advanced
2864,54,Male,159.26542447943623,68.74778300149622,cardio,advanced
2865,57,Male,189.6768844415366,76.81270107872234,weight_loss,beginner
2866,23,Female,160.88326979404457,99.34470147321683,muscle_gain,advanced
2867,44,Female,166.13579241074413,68.29469876656584,cardio,beginner
2868,21,Female,171.00662788870116,78.60126034831679,weight_loss,intermediate
2869,21,Female,160.7574914791336,63.027264519683456,muscle_gain,intermediate
2870,61,Female,182.6789007155703,69.40935563805203,weight_loss,intermediate
2871,33,Female,163.59220790362815,65.68592455206772,weight_loss,advanced
2872,18,Male,175.11106431091162,78.91619227921251,muscle_gain,advanced
2873,48,Female,168.88286169377233,75.79153920413681,weight_loss,beginner
2874,30,Male,171.8286786031985,86.4057784576382,cardio,beginner
2875,48,Female,160.358077580386,71.95357225755278,cardio,intermediate
2876,20,Male,148.1846524211378,69.43766656931426,muscle_gain,advanced
2877,18,Female,164.27547643418498,78.63691974014169,weight_loss,intermediate
2878,72,Male,174.7162592554657,68.98665785028804,muscle_gain,beginner
2879,74,Male,166.86448656365317,53.72226363638502,muscle_gain,beginner
2880,63,Male,150.97895842374479,72.74095864480809,muscle_gain,advanced
2881,62,Male,163.53034424441265,65.65624277423785,muscle_gain,intermediate
2882,45,Male,179.1590666084166,95.74024217295812,muscle_gain,advanced
2883,22,Male,162.54744846368158,70.12040064630942,weight_loss,advanced
2884,34,Female,176.7157539723933,65.55480680012202,muscle_gain,beginner
2885,18,Male,150.01086957750312,72.18848629077468,muscle_gain,beginner
2886,53,Male,149.3721128696992,55.209847484384866,weight_loss,intermediate
2887,46,Female,140.0,52.20994945233423,cardio,beginner
2888,64,Male,163.06118294397643,73.86403510240036,weight_loss,intermediate
2889,51,Female,165.38213792494815,46.83907427833398,muscle_gain,beginner
2890,16,Female,163.75259487605567,81.15307775989845,weight_loss,advanced
2891,63,Female,149.31478847343377,77.15558094621785,cardio,intermediate
2892,60,Male,162.552000405923,62.036460731230854,cardio,beginner
2893,34,Male,151.06198643470165,71.51194851635525,cardio,intermediate
2894,40,Male,163.12046897018095,58.056378809464206,weight_loss,intermediate
2895,67,Male,154.9854132612567,55.55095284045511,cardio,intermediate
2896,23,Male,153.21930502640802,64.1180706702517,muscle_gain,intermediate
2897,18,Male,154.82529753861084,70.44219020478155,muscle_gain,beginner
2898,29,Male,144.88348895941334,94.91796012933821,muscle_gain,advanced
2899,58,Female,163.94670288511404,62.3693437118811,weight_loss,beginner
2900,70,Male,181.49473576762512,60.82782470275187,weight_loss,intermediate
2901,35,Male,165.7333463327959,60.40600077504935,cardio,beginner
2902,29,Female,160.32513095048427,76.41416344855526,muscle_gain,beginner
2903,41,Male,172.4742154683155,49.5226423634606,muscle_gain,advanced
2904,62,Female,160.84212149159623,69.46056482465866,muscle_gain,beginner
2905,61,Female,164.8393991588659,68.55644920730681,muscle_gain,beginner
2906,63,Male,159.89544918158833,67.4353011487416,weight_loss,beginner
2907,53,Male,158.21564070394925,95.93596461554822,cardio,beginner
2908,40,Male,158.1206066179313,94.7107809427836,weight_loss,beginner
2909,32,Female,159.22996421606337,93.2849241686701,cardio,intermediate
2910,22,Male,164.54697211292202,68.18066714549433,muscle_gain,advanced
2911,61,Female,164.54526147836057,65.58064941970427,cardio,advanced
2912,39,Male,140.8185815606283,85.89548308845582,muscle_gain,intermediate
2913,36,Male,177.85032551212322,67.45046020093997,weight_loss,advanced
2914,65,Male,156.17909742768592,46.541148203889065,cardio,intermediate
2915,73,Female,160.84432602415794,64.59019544640904,muscle_gain,beginner
2916,19,Female,156.7239975092973,57.37435725120875,muscle_gain,advanced
2917,23,Male,158.99424044797922,65.05548540043632,weight_loss,beginner
2918,70,Female,162.4766611340312,51.77968104253803,weight_loss,beginner
2919,52,Male,159.69432003811627,78.3774570515928,cardio,intermediate
2920,64,Male,153.24641454595496,92.43480750327473,muscle_gain,beginner
2921,43,Female,174.6521404278626,72.43247657818013,muscle_gain,intermediate
2922,48,Female,158.87072867363028,66.01900701391546,cardio,advanced
2923,54,Male,173.19702415464565,51.41639877567573,cardio,intermediate
2924,47,Male,175.65179831858714,62.45811207884904,cardio,intermediate
2925,40,Male,168.43431306289892,50.447592245955974,cardio,intermediate
2926,45,Female,153.43597016332944,61.574152567124415,weight_loss,intermediate
2927,72,Male,177.34104699103497,62.40227502058283,weight_loss,advanced
2928,72,Female,165.79251061433573,54.75402621827795,cardio,advanced
2929,50,Male,169.07062574102827,77.79462437099619,weight_loss,advanced
2930,49,Male,165.76694661562888,64.14592810251608,muscle_gain,intermediate
2931,35,Female,169.11573721107197,82.16016534971868,cardio,advanced
2932,21,Female,171.68095967282605,75.76339139215929,cardio,beginner
2933,42,Female,161.94567606627652,76.56198340135745,weight_loss,beginner
2934,51,Female,164.8350749867653,61.85290893853242,cardio,advanced
2935,18,Female,168.3050380851571,93.0444508995415,muscle_gain,beginner
2936,29,Male,170.0112713952979,84.69651717654051,weight_loss,beginner
2937,28,Male,160.30035584294748,71.15060765235789,cardio,intermediate
2938,32,Female,163.80046442381393,45.81605161178159,weight_loss,advanced
2939,19,Male,155.28471684045726,61.14544521853169,cardio,intermediate
2940,33,Female,157.70493742786184,87.54534923119422,weight_loss,advanced
2941,29,Female,156.58701330182205,85.25864233976995,cardio,beginner
2942,30,Female,155.5322209042399,64.29190859832416,cardio,beginner
2943,20,Male,147.31359343548377,77.86754080130103,muscle_gain,advanced
2944,52,Male,171.06007830906162,62.237696225819406,weight_loss,intermediate
2945,59,Male,159.70718656772112,59.61822084441201,cardio,beginner
2946,20,Male,164.80927384797064,62.789772287571346,cardio,advanced
2947,16,Female,165.46050702267192,70.76006160806742,muscle_gain,intermediate
2948,55,Male,163.09852285180608,77.59376586289709,cardio,intermediate
2949,60,Male,162.80609276368452,73.05586442519935,cardio,advanced
2950,49,Male,154.89176043769163,43.40961980242534,muscle_gain,beginner
2951,28,Male,165.98944064813102,119.90411271830013,cardio,advanced
2952,65,Female,151.8010893889308,75.29586818612124,cardio,advanced
2953,40,Female,159.32536000754212,75.02977530806884,weight_loss,intermediate
2954,67,Female,168.26640049942878,69.40285785008572,weight_loss,intermediate
2955,31,Male,170.88011136384426,66.49730107448678,weight_loss,advanced
2956,60,Male,170.70609555359627,57.342203550308376,cardio,beginner
2957,31,Male,164.06557556593566,84.73919579313477,cardio,advanced
2958,60,Female,170.31955044607153,72.12189773746177,weight_loss,beginner
2959,59,Female,173.31860521496918,92.9316254790063,cardio,intermediate
2960,47,Male,156.20010533268513,75.86734728963953,cardio,advanced
2961,41,Female,169.70835959692997,51.04573481448011,weight_loss,intermediate
2962,59,Male,162.16577922920885,68.52082228513531,cardio,advanced
2963,61,Male,155.44029685502522,62.093158444947235,weight_loss,advanced
2964,17,Male,156.9911548935389,106.0306559248562,cardio,intermediate
2965,18,Male,166.97078949712795,81.2728737072153,muscle_gain,advanced
2966,57,Female,164.71472895746047,67.33917000078445,muscle_gain,advanced
2967,34,Male,162.45356180249652,40.0,cardio,beginner
2968,26,Female,184.43221315956134,82.07225312504818,muscle_gain,advanced
2969,66,Female,150.93339762132652,75.4788572099753,muscle_gain,advanced
2970,71,Female,154.08577258395934,60.64324321949286,muscle_gain,advanced
2971,58,Male,177.36343118120948,53.64403872660511,muscle_gain,advanced
2972,18,Male,178.49942145786596,56.14143369612101,cardio,beginner
2973,50,Female,156.6305191851003,73.45169797948476,cardio,beginner
2974,35,Female,164.2020761654891,73.7666608216383,weight_loss,advanced
2975,48,Female,165.61570164991525,73.97739303856942,cardio,advanced
2976,41,Female,173.66979308475214,59.43228441226118,cardio,intermediate
2977,19,Female,178.5763988105599,66.5694745282457,cardio,intermediate
2978,49,Female,164.05758600073875,74.56970718445292,muscle_gain,beginner
2979,33,Female,165.48575364905287,82.18587757293261,cardio,beginner
2980,33,Female,156.20461379109597,62.75068033292626,weight_loss,advanced
2981,26,Female,168.7881020590433,67.0534831482197,muscle_gain,intermediate
2982,55,Male,153.5744620025324,73.67406264155666,cardio,advanced
2983,57,Female,175.65227944839828,65.36912877613481,muscle_gain,intermediate
2984,50,Male,153.3477911037578,86.42788564232796,cardio,intermediate
2985,30,Female,157.29898018517542,66.52155194317129,cardio,intermediate
2986,41,Male,163.56705000095016,87.80785081546237,muscle_gain,intermediate
2987,66,Female,157.64625529359273,62.16088857720401,weight_loss,advanced
2988,25,Male,175.29079643320452,49.45508951606965,muscle_gain,advanced
2989,40,Female,165.48979067942534,40.0,muscle_gain,beginner
2990,45,Male,169.30979523669015,72.52333345200283,muscle_gain,beginner
2991,16,Male,159.09986673151198,75.62608278068289,weight_loss,beginner
2992,52,Female,162.57322312893808,72.1140472567303,cardio,beginner
2993,67,Male,163.58108896546628,63.782566673192456,muscle_gain,beginner
2994,64,Female,177.378749004512,60.247808224534324,muscle_gain,advanced
2995,26,Male,166.26818984854492,68.48047565763898,cardio,intermediate
2996,71,Female,162.533879748795,77.2358124923733,cardio,advanced
2997,69,Male,164.1041706029961,58.42085714437931,cardio,advanced
2998,18,Male,153.72865915148847,73.98985367387488,cardio,advanced
2999,28,Female,183.0299798667395,61.139228891389834,weight_loss,intermediate
3000,43,Female,171.60955932635937,64.76902199022743,muscle_gain,beginner
3001,53,Female,161.80370079930177,64.12959444488524,weight_loss,beginner
3002,51,Female,154.32643546672415,68.1044743049971,cardio,intermediate
3003,22,Female,145.0851990669837,55.94143639653956,weight_loss,intermediate
3004,46,Female,153.12277428156304,65.2948720661857,cardio,beginner
3005,61,Female,166.66140658073627,52.40233178807675,weight_loss,beginner
3006,70,Male,160.1556515158044,83.77617402141601,weight_loss,advanced
3007,22,Female,177.47533423311734,89.33909586254096,weight_loss,intermediate
3008,53,Male,187.88050541573577,63.119033816128145,muscle_gain,intermediate
3009,44,Female,164.28689677035482,62.86249904811176,muscle_gain,intermediate
3010,70,Female,173.78778114020403,54.35299714945634,weight_loss,intermediate
3011,54,Male,166.82498493066873,75.08359946458198,weight_loss,beginner
3012,48,Male,162.8847514350996,80.28402545703118,cardio,beginner
3013,71,Female,158.1833809393602,91.52795934196106,weight_loss,beginner
3014,67,Male,154.45522805520923,73.86676927468076,muscle_gain,intermediate
3015,65,Male,159.33490310312234,78.06543158353585,muscle_gain,advanced
3016,18,Male,178.6559528826095,89.96841844740216,muscle_gain,advanced
3017,32,Female,172.71739834915144,40.0,cardio,beginner
3018,46,Female,155.27189184243585,76.49457650798736,cardio,advanced
3019,45,Female,161.13985192971995,71.59672840126622,weight_loss,advanced
3020,32,Male,160.75621043338418,40.0,muscle_gain,beginner
3021,33,Male,158.83961059490835,78.44738895890083,cardio,intermediate
3022,63,Male,155.7534881123995,40.0,weight_loss,advanced
3023,29,Female,168.80676188741023,88.91737269649711,weight_loss,intermediate
3024,15,Male,169.09449522390042,40.0,cardio,intermediate
3025,41,Male,159.79706234602673,91.71887459544806,cardio,intermediate
3026,22,Male,167.17096216779495,78.78717561238821,weight_loss,beginner
3027,18,Male,153.04256254773424,66.04305349744683,cardio,intermediate
3028,49,Female,157.07157010613324,43.00371372458882,cardio,advanced
3029,26,Male,170.43117407992932,51.15741381340358,weight_loss,beginner
3030,19,Male,173.5401137061601,67.58511125891819,cardio,beginner
3031,74,Male,176.47299675575377,55.191570980220824,weight_loss,advanced
3032,66,Male,154.45657231158765,70.86257577235865,cardio,advanced
3033,61,Female,161.329384062677,43.00047102598162,cardio,advanced
3034,33,Male,160.35029795442486,50.46261502303146,weight_loss,advanced
3035,50,Male,157.35319264078322,56.408134199219866,muscle_gain,beginner
3036,39,Male,183.68265984285733,70.74776417481425,muscle_gain,advanced
3037,38,Female,168.5283864044259,66.42427486211746,muscle_gain,intermediate
3038,56,Female,162.50484279571427,52.63855741680047,muscle_gain,intermediate
3039,36,Male,154.3611636898526,72.38586963282332,cardio,beginner
3040,15,Female,154.83155805591844,48.01861763723588,cardio,intermediate
3041,29,Male,175.04961636358937,76.65068087887721,weight_loss,advanced
3042,47,Male,169.6739536968901,72.33856377307715,muscle_gain,beginner
3043,45,Female,179.10939390685118,53.70671009370423,cardio,intermediate
3044,70,Female,172.60734508417113,78.61045297770434,muscle_gain,beginner
3045,19,Male,160.72417291630055,70.98634483607238,weight_loss,intermediate
3046,69,Male,177.45899910054422,88.2339771210992,weight_loss,intermediate
3047,69,Female,143.62175307786273,79.53767684962777,cardio,beginner
3048,68,Male,160.72370384667346,76.30869395356638,muscle_gain,beginner
3049,39,Male,175.40428375875672,43.63500302766117,weight_loss,intermediate
3050,37,Female,147.13677465640012,41.856125148466376,cardio,advanced
3051,47,Male,168.3813689975271,55.74363839545997,muscle_gain,beginner
3052,50,Male,177.27012938639433,66.5712990336604,muscle_gain,beginner
3053,43,Female,156.91063864881062,66.94788998026392,weight_loss,beginner
3054,26,Male,171.31183886705332,71.62086232988787,cardio,advanced
3055,47,Female,181.46756504042523,49.39589631947997,muscle_gain,advanced
3056,34,Female,170.56523271644002,89.19203993894648,weight_loss,intermediate
3057,53,Female,171.24378198089514,69.82971264430768,weight_loss,advanced
3058,23,Female,171.51598413002515,74.08954302359692,weight_loss,advanced
3059,38,Male,170.56722269202038,87.93937158881722,cardio,advanced
3060,70,Male,152.62859376410427,71.82385503039146,muscle_gain,beginner
3061,26,Female,146.73198826579846,72.69960029757614,weight_loss,advanced
3062,54,Male,158.1576153237964,95.96038662529733,weight_loss,advanced
3063,44,Female,177.3918763290938,70.35569852348799,muscle_gain,advanced
3064,74,Male,172.09467233254813,67.43969781754136,muscle_gain,intermediate
3065,44,Female,165.76360867869292,69.97490241452036,cardio,intermediate
3066,30,Male,173.95814464453187,48.30082459134992,cardio,advanced
3067,71,Female,157.74202657701295,45.2194958509135,cardio,intermediate
3068,20,Female,165.26514086270961,48.3770591206486,muscle_gain,beginner
3069,28,Female,170.70633272779068,40.0,cardio,advanced
3070,41,Male,169.58539994522062,67.24204696115504,cardio,intermediate
3071,41,Male,166.26030972618594,73.30769819358142,muscle_gain,advanced
3072,27,Female,157.36996677363746,72.26812721046076,muscle_gain,intermediate
3073,70,Female,158.74989442398734,57.72326331131714,cardio,intermediate
3074,56,Male,159.24172676260488,77.95540979480107,cardio,advanced
3075,15,Female,141.47271599064965,62.24761119796794,muscle_gain,advanced
3076,70,Female,152.56197396474303,54.47328623298628,cardio,beginner
3077,26,Male,162.54683555870653,68.03506831658649,muscle_gain,beginner
3078,48,Male,156.8685111964749,95.65945120697805,cardio,advanced
3079,21,Female,162.81545582196486,95.73261372087387,muscle_gain,beginner
3080,65,Male,157.687249378502,84.04985955683529,cardio,beginner
3081,32,Male,158.96112280744606,89.04380621158607,weight_loss,beginner
3082,40,Female,143.65034301775603,79.69961077867262,weight_loss,beginner
3083,15,Male,172.6140798651505,54.35510360162252,weight_loss,beginner
3084,70,Male,174.55802176354095,65.79095848827815,muscle_gain,advanced
3085,35,Female,164.90709106877952,54.59156641928823,muscle_gain,advanced
3086,47,Male,162.63237246915637,72.6580761486769,cardio,advanced
3087,18,Male,183.86805151560452,49.75847606149212,muscle_gain,advanced
3088,53,Male,157.94580938250772,61.52263501773924,cardio,beginner
3089,31,Male,147.0485218048101,72.6401472136175,cardio,beginner
3090,22,Female,162.69632221074966,78.86371300489562,weight_loss,beginner
3091,25,Male,180.09975907642882,94.26029890556829,muscle_gain,beginner
3092,25,Male,172.44988623171818,86.43389775734099,weight_loss,intermediate
3093,20,Female,160.85633231804357,75.96314921059114,cardio,advanced
3094,57,Female,169.47369129346112,83.87398337085676,weight_loss,intermediate
3095,16,Female,171.7294557830374,40.0,cardio,beginner
3096,42,Male,164.01070655338867,46.7273070353198,cardio,intermediate
3097,35,Female,153.39968600601517,69.3528475301951,cardio,beginner
3098,73,Female,159.23520143801917,83.43263221510439,cardio,beginner
3099,41,Female,185.11132374189415,53.29221333768251,muscle_gain,intermediate
3100,69,Male,168.4360730531693,73.72742527104604,muscle_gain,advanced
3101,46,Female,168.74281730792848,69.11573848308893,weight_loss,beginner
3102,20,Male,166.7260992198256,68.14439958301283,muscle_gain,advanced
3103,73,Male,180.9968496152816,44.907972580792745,weight_loss,intermediate
3104,54,Female,185.9867072327042,64.7756318856481,muscle_gain,beginner
3105,66,Female,165.25362125124525,75.2911298333441,cardio,intermediate
3106,23,Female,156.37242539460036,78.0823546618803,cardio,advanced
3107,23,Female,149.02831897036458,66.3871890442658,weight_loss,beginner
3108,57,Male,151.4470621628278,63.4411753528377,muscle_gain,beginner
3109,19,Male,154.87749594147604,67.02820171284222,muscle_gain,advanced
3110,37,Female,183.57916693935383,82.57419092891713,weight_loss,intermediate
3111,62,Male,184.56828749271682,80.33787895739329,cardio,intermediate
3112,53,Male,161.2938691030646,81.85257848917165,weight_loss,beginner
3113,22,Female,161.08288395734667,81.64503803503402,weight_loss,advanced
3114,62,Male,159.03675772935688,82.56728872125927,muscle_gain,intermediate
3115,53,Female,159.561742213109,49.97004166600415,weight_loss,intermediate
3116,22,Female,178.2025251802725,84.33114257854015,cardio,intermediate
3117,72,Male,156.95975882017186,41.76445325676697,weight_loss,beginner
3118,21,Male,156.29464899838018,45.00785910080778,cardio,advanced
3119,72,Female,160.25611883367546,80.97949692175241,weight_loss,intermediate
3120,55,Female,140.0,76.30950988371114,weight_loss,intermediate
3121,59,Female,155.9365475573904,84.9553892405624,weight_loss,intermediate
3122,69,Male,200.0,59.20442275657451,weight_loss,advanced
3123,17,Female,168.4853021479966,60.757078172262986,cardio,intermediate
3124,60,Male,169.33440459333318,80.28504624821011,muscle_gain,advanced
3125,21,Male,150.07500211717274,78.03827567886015,weight_loss,advanced
